model,classifier,train_ims,condition,animacy,obj1,obj2,acc,prob1,prob2
cvcl,langauge,0,Pert,anim,duck,bird,1,0.6533246,0.34667537
cvcl,langauge,0,Pert,anim,duck,butterfly,0,0.097201236,0.9027987
cvcl,langauge,0,Pert,anim,duck,cat,0,0.12959686,0.8704032
cvcl,langauge,0,Pert,anim,duck,cow,1,0.9549484,0.045051593
cvcl,langauge,0,Pert,anim,duck,dog,0,0.2999642,0.70003587
cvcl,langauge,0,Pert,anim,duck,elephant,0,0.18905386,0.81094617
cvcl,langauge,0,Pert,anim,duck,fish,0,0.08064814,0.9193519
cvcl,langauge,0,Pert,anim,duck,foot,0,0.24488369,0.7551163
cvcl,langauge,0,Pert,anim,duck,frog,0,0.342985,0.65701497
cvcl,langauge,0,Pert,anim,duck,hand,0,0.3916788,0.6083212
cvcl,langauge,0,Pert,anim,duck,rabbit,1,0.712602,0.28739795
cvcl,langauge,0,Pert,anim,duck,squirrel,1,0.5651062,0.4348938
cvcl,langauge,0,Pert,anim,duck,turtle,1,0.70196396,0.29803604
cvcl,langauge,0,Pert,anim,elephant,bear,0,0.36414424,0.63585573
cvcl,langauge,0,Pert,anim,elephant,bird,1,0.7228143,0.27718568
cvcl,langauge,0,Pert,anim,elephant,butterfly,0,0.098284796,0.9017152
cvcl,langauge,0,Pert,anim,elephant,cat,0,0.3953126,0.6046874
cvcl,langauge,0,Pert,anim,elephant,cow,1,0.9615633,0.038436674
cvcl,langauge,0,Pert,anim,elephant,dog,0,0.32350576,0.67649424
cvcl,langauge,0,Pert,anim,elephant,duck,1,0.67902917,0.32097083
cvcl,langauge,0,Pert,anim,elephant,fish,0,0.1764674,0.82353264
cvcl,langauge,0,Pert,anim,elephant,foot,0,0.38944593,0.6105541
cvcl,langauge,0,Pert,anim,elephant,frog,0,0.42301476,0.57698524
cvcl,langauge,0,Pert,anim,elephant,hand,1,0.6649377,0.33506235
cvcl,langauge,0,Pert,anim,elephant,rabbit,1,0.6699693,0.33003065
cvcl,langauge,0,Pert,anim,elephant,squirrel,1,0.8311101,0.16888992
cvcl,langauge,0,Pert,anim,elephant,turtle,1,0.86391073,0.1360892
cvcl,langauge,0,Pert,anim,fish,bear,1,0.7254583,0.2745417
cvcl,langauge,0,Pert,anim,fish,bird,1,0.95698667,0.0430134
cvcl,langauge,0,Pert,anim,fish,butterfly,1,0.66250646,0.3374935
cvcl,langauge,0,Pert,anim,fish,cat,1,0.79880875,0.20119123
cvcl,langauge,0,Pert,anim,fish,cow,1,0.9951167,0.0048833108
cvcl,langauge,0,Pert,anim,fish,dog,1,0.82913965,0.17086032
cvcl,langauge,0,Pert,anim,fish,duck,1,0.90299,0.09701006
cvcl,langauge,0,Pert,anim,fish,elephant,1,0.71938574,0.2806143
cvcl,langauge,0,Pert,anim,fish,foot,1,0.8137749,0.18622507
cvcl,langauge,0,Pert,anim,fish,frog,1,0.8376144,0.16238558
cvcl,langauge,0,Pert,anim,fish,hand,1,0.8363636,0.16363645
cvcl,langauge,0,Pert,anim,fish,rabbit,1,0.9553825,0.04461752
cvcl,langauge,0,Pert,anim,fish,squirrel,1,0.93357956,0.06642045
cvcl,langauge,0,Pert,anim,fish,turtle,1,0.969578,0.030421987
cvcl,langauge,0,Pert,anim,foot,bear,0,0.45404795,0.5459521
cvcl,langauge,0,Pert,anim,foot,bird,1,0.81851596,0.18148407
cvcl,langauge,0,Pert,anim,foot,butterfly,1,0.57874554,0.4212544
cvcl,langauge,0,Pert,anim,foot,cat,0,0.44331735,0.5566827
cvcl,langauge,0,Pert,anim,foot,cow,1,0.9865702,0.013429822
cvcl,langauge,0,Pert,anim,foot,dog,0,0.4730185,0.5269815
cvcl,langauge,0,Pert,anim,foot,duck,1,0.86771584,0.13228422
cvcl,langauge,0,Pert,anim,foot,elephant,1,0.5924857,0.40751427
cvcl,langauge,0,Pert,anim,foot,fish,0,0.21477215,0.78522784
cvcl,langauge,0,Pert,anim,foot,frog,1,0.51367295,0.48632702
cvcl,langauge,0,Pert,anim,foot,hand,1,0.54995626,0.4500437
cvcl,langauge,0,Pert,anim,foot,rabbit,1,0.8569943,0.14300574
cvcl,langauge,0,Pert,anim,foot,squirrel,1,0.86756426,0.13243575
cvcl,langauge,0,Pert,anim,foot,turtle,1,0.9414908,0.058509193
cvcl,langauge,0,Pert,anim,frog,bear,0,0.21803647,0.7819636
cvcl,langauge,0,Pert,anim,frog,bird,1,0.71858495,0.281415
cvcl,langauge,0,Pert,anim,frog,butterfly,0,0.14417055,0.8558295
cvcl,langauge,0,Pert,anim,frog,cat,0,0.22714102,0.772859
cvcl,langauge,0,Pert,anim,frog,cow,1,0.960387,0.039612953
cvcl,langauge,0,Pert,anim,frog,dog,0,0.24665596,0.75334406
cvcl,langauge,0,Pert,anim,frog,duck,1,0.6026829,0.3973171
cvcl,langauge,0,Pert,anim,frog,elephant,0,0.30768052,0.69231945
cvcl,langauge,0,Pert,anim,frog,fish,0,0.0842544,0.9157456
cvcl,langauge,0,Pert,anim,frog,foot,0,0.40697452,0.5930255
cvcl,langauge,0,Pert,anim,frog,hand,1,0.5665799,0.4334201
cvcl,langauge,0,Pert,anim,frog,rabbit,1,0.6167414,0.38325855
cvcl,langauge,0,Pert,anim,frog,squirrel,1,0.7515344,0.24846561
cvcl,langauge,0,Pert,anim,frog,turtle,1,0.77960086,0.22039911
cvcl,langauge,0,Pert,anim,hand,bear,0,0.18244514,0.81755483
cvcl,langauge,0,Pert,anim,hand,bird,1,0.69314384,0.30685613
cvcl,langauge,0,Pert,anim,hand,butterfly,0,0.07065915,0.9293409
cvcl,langauge,0,Pert,anim,hand,cat,0,0.22306472,0.77693534
cvcl,langauge,0,Pert,anim,hand,cow,1,0.9553814,0.0446186
cvcl,langauge,0,Pert,anim,hand,dog,0,0.23878892,0.76121104
cvcl,langauge,0,Pert,anim,hand,duck,0,0.36885777,0.63114226
cvcl,langauge,0,Pert,anim,hand,elephant,0,0.22294256,0.77705747
cvcl,langauge,0,Pert,anim,hand,fish,0,0.17560896,0.82439107
cvcl,langauge,0,Pert,anim,hand,foot,0,0.077384666,0.92261535
cvcl,langauge,0,Pert,anim,hand,frog,0,0.19376184,0.8062382
cvcl,langauge,0,Pert,anim,hand,rabbit,1,0.5736562,0.42634377
cvcl,langauge,0,Pert,anim,hand,squirrel,1,0.7832235,0.21677648
cvcl,langauge,0,Pert,anim,hand,turtle,1,0.742423,0.25757697
cvcl,langauge,0,Pert,anim,rabbit,bear,0,0.22083126,0.7791688
cvcl,langauge,0,Pert,anim,rabbit,bird,1,0.61559844,0.38440156
cvcl,langauge,0,Pert,anim,rabbit,butterfly,0,0.09142259,0.9085774
cvcl,langauge,0,Pert,anim,rabbit,cat,0,0.17734103,0.82265896
cvcl,langauge,0,Pert,anim,rabbit,cow,1,0.9358083,0.06419176
cvcl,langauge,0,Pert,anim,rabbit,dog,0,0.1726332,0.8273668
cvcl,langauge,0,Pert,anim,rabbit,duck,0,0.31362602,0.68637395
cvcl,langauge,0,Pert,anim,rabbit,elephant,0,0.17760047,0.8223995
cvcl,langauge,0,Pert,anim,rabbit,fish,0,0.0796298,0.92037016
cvcl,langauge,0,Pert,anim,rabbit,foot,0,0.1452422,0.8547577
cvcl,langauge,0,Pert,anim,rabbit,frog,0,0.1855358,0.81446415
cvcl,langauge,0,Pert,anim,rabbit,hand,0,0.21055552,0.7894445
cvcl,langauge,0,Pert,anim,rabbit,squirrel,1,0.63321185,0.36678812
cvcl,langauge,0,Pert,anim,rabbit,turtle,1,0.65065295,0.34934705
cvcl,langauge,0,Pert,anim,squirrel,bear,0,0.22248697,0.777513
cvcl,langauge,0,Pert,anim,squirrel,bird,1,0.61042786,0.3895722
cvcl,langauge,0,Pert,anim,squirrel,butterfly,0,0.06511944,0.9348806
cvcl,langauge,0,Pert,anim,squirrel,cat,0,0.100035556,0.89996445
cvcl,langauge,0,Pert,anim,squirrel,cow,1,0.9246814,0.07531858
cvcl,langauge,0,Pert,anim,squirrel,dog,0,0.17276746,0.82723254
cvcl,langauge,0,Pert,anim,squirrel,duck,0,0.34337276,0.65662724
cvcl,langauge,0,Pert,anim,squirrel,elephant,0,0.227197,0.772803
cvcl,langauge,0,Pert,anim,squirrel,fish,0,0.08325319,0.9167468
cvcl,langauge,0,Pert,anim,squirrel,foot,0,0.13473831,0.8652617
cvcl,langauge,0,Pert,anim,squirrel,frog,0,0.17146061,0.8285394
cvcl,langauge,0,Pert,anim,squirrel,hand,0,0.24723996,0.75276005
cvcl,langauge,0,Pert,anim,squirrel,rabbit,0,0.4145049,0.58549505
cvcl,langauge,0,Pert,anim,squirrel,turtle,1,0.75448644,0.24551357
cvcl,langauge,0,Pert,anim,turtle,bear,0,0.13052529,0.86947465
cvcl,langauge,0,Pert,anim,turtle,bird,0,0.3980636,0.60193634
cvcl,langauge,0,Pert,anim,turtle,butterfly,0,0.05845437,0.94154567
cvcl,langauge,0,Pert,anim,turtle,cat,0,0.16884522,0.83115476
cvcl,langauge,0,Pert,anim,turtle,cow,1,0.8941222,0.105877854
cvcl,langauge,0,Pert,anim,turtle,dog,0,0.16346204,0.8365379
cvcl,langauge,0,Pert,anim,turtle,duck,0,0.2995699,0.7004301
cvcl,langauge,0,Pert,anim,turtle,elephant,0,0.15294206,0.84705794
cvcl,langauge,0,Pert,anim,turtle,fish,0,0.03380704,0.96619296
cvcl,langauge,0,Pert,anim,turtle,foot,0,0.21803561,0.7819644
cvcl,langauge,0,Pert,anim,turtle,frog,0,0.16938959,0.83061045
cvcl,langauge,0,Pert,anim,turtle,hand,0,0.25608745,0.7439126
cvcl,langauge,0,Pert,anim,turtle,rabbit,1,0.54979986,0.45020008
cvcl,langauge,0,Pert,anim,turtle,squirrel,0,0.43424076,0.56575924
