obj1,obj2,overall,complete_overall,perturbed_overall,deleted_overall,complete_3,complete_4,complete_5,perturbed_3,perturbed_4,perturbed_5,deleted_3,deleted_4,deleted_5,complete_slow,complete_fast,perturbed_slow,perturbed_fast,deleted_slow,deleted_fast,complete_slow_3,complete_slow_4,complete_slow_5,complete_fast_3,complete_fast_4,complete_fast_5,perturbed_slow_3,perturbed_slow_4,perturbed_slow_5,perturbed_fast_3,perturbed_fast_4,perturbed_fast_5,deleted_slow_3,deleted_slow_4,deleted_slow_5,deleted_fast_3,deleted_fast_4,deleted_fast_5
leaf,lamp,0.625,1.0,0.3333333333333333,0.6666666666666666,1.0,,1.0,,,0.3333333333333333,0.6666666666666666,,,1.0,1.0,,0.3333333333333333,0.5,1.0,1.0,,,,,1.0,,,,,,0.3333333333333333,0.5,,,1.0,,
leaf,rabbit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
leaf,spoon,0.7142857142857143,0.6,1.0,1.0,0.5,0.5,1.0,,1.0,,,,1.0,,0.6,1.0,,,1.0,,,,0.5,0.5,1.0,,1.0,,,,,,,,,,1.0
leaf,squirrel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
leaf,tree,0.8,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,,1.0,1.0,,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,0.0,0.5,,,1.0,,1.0,,
leaf,truck,0.8,1.0,1.0,0.5,1.0,,,,1.0,,1.0,0.0,,1.0,1.0,,1.0,0.5,,1.0,,,1.0,,,,,,,1.0,,1.0,0.0,,,,
leaf,turtle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
leaf,umbrella,0.8333333333333334,0.7142857142857143,1.0,1.0,0.5,0.5,1.0,,,1.0,,1.0,1.0,1.0,0.3333333333333333,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,,,,,,1.0,,,1.0,,1.0,
rabbit,airplane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rabbit,apple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rabbit,bear,0.7692307692307693,1.0,0.5,0.6,1.0,1.0,1.0,,,0.5,,0.5,1.0,1.0,1.0,,0.5,0.6,,1.0,1.0,,,1.0,1.0,,,,,,0.5,,0.5,1.0,,,
rabbit,bike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rabbit,bird,0.7857142857142857,0.8,0.6,1.0,0.5,1.0,1.0,,0.3333333333333333,1.0,1.0,,,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,,,0.0,1.0,1.0,,,1.0,,
rabbit,butterfly,0.6923076923076923,1.0,0.8,0.25,1.0,,1.0,0.5,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.75,1.0,0.0,0.5,,,1.0,1.0,,1.0,0.5,1.0,1.0,,1.0,,,0.0,0.0,1.0,,0.0
rabbit,cat,0.9230769230769231,0.8,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0
rabbit,chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rabbit,cow,0.8461538461538461,0.75,0.8,1.0,,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,1.0,1.0,,,,1.0,,0.5,1.0,0.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,
rabbit,dog,0.6923076923076923,0.6,0.6,1.0,0.3333333333333333,,1.0,0.0,1.0,0.0,1.0,1.0,,1.0,0.5,0.5,0.6666666666666666,1.0,1.0,,,1.0,0.3333333333333333,,1.0,0.0,1.0,,,1.0,0.0,,1.0,,1.0,1.0,
rabbit,duck,0.8571428571428571,1.0,0.8333333333333334,,,1.0,,0.5,1.0,1.0,,,,,1.0,1.0,0.75,,,,,,,1.0,,1.0,,1.0,0.0,1.0,1.0,,,,,,
rabbit,elephant,0.875,1.0,1.0,0.6666666666666666,,1.0,1.0,,1.0,,0.0,1.0,,1.0,1.0,,1.0,0.5,1.0,,1.0,,,1.0,1.0,,,,,1.0,,0.0,1.0,,,1.0,
rabbit,fish,0.8333333333333334,0.6666666666666666,1.0,1.0,0.5,,0.75,1.0,1.0,1.0,,1.0,1.0,0.0,0.8,1.0,1.0,1.0,,0.0,,,1.0,,0.75,,1.0,1.0,1.0,,,,1.0,1.0,,,
rabbit,flower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rabbit,foot,0.8,0.8,1.0,0.75,1.0,1.0,0.5,,,1.0,,0.6666666666666666,1.0,1.0,0.75,,1.0,1.0,0.6666666666666666,,1.0,,1.0,,0.5,,,,,,1.0,,1.0,,,0.5,1.0
rabbit,fork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rabbit,frog,0.5555555555555556,0.6666666666666666,0.5,0.5,0.0,1.0,1.0,,1.0,0.0,0.3333333333333333,,1.0,0.5,1.0,,0.5,0.5,,0.0,,1.0,,1.0,,,,,,1.0,0.0,0.3333333333333333,,1.0,,,
rabbit,hand,0.875,0.5,1.0,1.0,,1.0,0.0,,1.0,1.0,1.0,1.0,,,0.5,1.0,1.0,1.0,1.0,,,,,1.0,0.0,,1.0,1.0,,1.0,,1.0,,,,1.0,
rabbit,guitar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rabbit,key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rabbit,kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rabbit,lamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rabbit,leaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rabbit,spoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rabbit,squirrel,0.6,0.6666666666666666,1.0,0.25,1.0,,0.5,1.0,1.0,,0.0,,0.3333333333333333,1.0,0.5,,1.0,0.3333333333333333,0.0,,,1.0,1.0,,0.0,,,,1.0,1.0,,0.0,,0.5,,,0.0
rabbit,tree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rabbit,truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rabbit,turtle,0.7,0.8571428571428571,1.0,0.0,1.0,0.5,1.0,1.0,,,0.0,0.0,,1.0,0.6666666666666666,,1.0,0.0,0.0,1.0,1.0,1.0,,0.0,1.0,,,,1.0,,,0.0,,,,0.0,
rabbit,umbrella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spoon,airplane,0.875,1.0,0.75,0.75,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,,1.0,,1.0,0.0,1.0,,,1.0,1.0,1.0,1.0,0.0,,1.0,
spoon,apple,0.8888888888888888,1.0,0.6666666666666666,1.0,1.0,1.0,,,1.0,0.0,,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,,,1.0,,,1.0,,,,0.0,,,,,1.0,1.0
spoon,bear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spoon,bike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spoon,bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spoon,butterfly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spoon,cat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spoon,chair,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,,,,,,1.0,1.0,,1.0,,,1.0,,
spoon,cow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spoon,dog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spoon,duck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spoon,elephant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spoon,fish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spoon,flower,0.7777777777777778,0.8,1.0,0.5,1.0,0.5,1.0,,,1.0,1.0,,0.0,,0.8,1.0,1.0,0.0,1.0,,,,1.0,0.5,1.0,,,1.0,,,1.0,,,0.0,1.0,,
spoon,foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spoon,fork,0.6363636363636364,1.0,0.8333333333333334,0.0,,1.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,,1.0,,,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,,,,0.0,0.0
spoon,frog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spoon,hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spoon,guitar,0.8333333333333334,0.75,0.6666666666666666,1.0,,1.0,0.6666666666666666,1.0,0.0,1.0,,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,,,0.5,,1.0,1.0,1.0,,1.0,,0.0,,,1.0,1.0,,1.0,
spoon,key,0.7777777777777778,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,1.0,1.0,,,0.6,1.0,0.5,0.75,1.0,1.0,1.0,0.6,,1.0,0.0,1.0,1.0,0.5,1.0,1.0,,1.0,1.0,,,1.0,,,0.5,1.0
spoon,kite,0.75,0.8333333333333334,0.75,0.6666666666666666,1.0,0.5,1.0,0.5,,1.0,0.5,1.0,0.6666666666666666,1.0,0.6666666666666666,0.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,,0.0,1.0,0.0,,,1.0,,1.0,0.0,1.0,1.0,1.0,,0.5
spoon,lamp,0.5,1.0,0.3333333333333333,0.4,,1.0,1.0,0.0,,1.0,0.3333333333333333,,0.5,,1.0,0.0,0.5,0.3333333333333333,0.5,,,,,1.0,1.0,0.0,,,0.0,,1.0,0.0,,1.0,1.0,,0.0
spoon,leaf,0.7142857142857143,0.6,1.0,1.0,0.5,0.5,1.0,,1.0,,,,1.0,,0.6,1.0,,,1.0,,,,0.5,0.5,1.0,,1.0,,,,,,,,,,1.0
spoon,rabbit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spoon,squirrel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spoon,tree,0.9166666666666666,1.0,0.75,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,1.0,,1.0,1.0,1.0,0.5,1.0,,1.0,1.0,,,1.0,1.0,,1.0,1.0,0.0,,1.0,,1.0,,,,
spoon,truck,0.7692307692307693,1.0,0.75,0.6,1.0,1.0,1.0,1.0,0.5,1.0,,0.75,0.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,0.0,,,0.6666666666666666,0.0,,1.0,
spoon,turtle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spoon,umbrella,0.9230769230769231,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,0.0,1.0,,1.0,1.0,,
squirrel,airplane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
squirrel,apple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
squirrel,bear,0.6,0.5,0.8571428571428571,0.25,0.6666666666666666,,0.0,0.0,1.0,1.0,,0.3333333333333333,0.0,,0.5,1.0,0.75,0.0,0.3333333333333333,,,,0.6666666666666666,,0.0,,1.0,1.0,0.0,1.0,1.0,,,0.0,,0.3333333333333333,
squirrel,bike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
squirrel,bird,0.6428571428571429,0.75,0.6666666666666666,0.5,,0.0,1.0,0.0,1.0,0.6666666666666666,0.0,0.5,1.0,1.0,0.6666666666666666,0.0,0.8,1.0,0.3333333333333333,,,1.0,,0.0,1.0,,,0.0,0.0,1.0,1.0,,1.0,,0.0,0.0,1.0
squirrel,butterfly,1.0,,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,
squirrel,cat,0.75,1.0,0.75,0.0,,,1.0,1.0,1.0,0.6,,,0.0,1.0,,0.5,1.0,0.0,,,,1.0,,,,1.0,,0.3333333333333333,,1.0,1.0,,,0.0,,,
squirrel,chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
squirrel,cow,0.8571428571428571,0.6666666666666666,1.0,1.0,0.5,,1.0,,1.0,1.0,,,1.0,,0.6666666666666666,,1.0,1.0,,,,,0.5,,1.0,,,,,1.0,1.0,,,1.0,,,
squirrel,dog,0.7777777777777778,1.0,0.6,,1.0,1.0,1.0,,0.75,0.0,,,,1.0,1.0,0.6,,,,1.0,,1.0,,1.0,1.0,,0.75,0.0,,,,,,,,,
squirrel,duck,0.7142857142857143,0.8571428571428571,0.6666666666666666,0.5,0.6666666666666666,1.0,1.0,,0.0,1.0,0.5,,0.5,0.0,1.0,,0.6666666666666666,0.0,1.0,0.0,,,1.0,1.0,1.0,,,,,0.0,1.0,0.0,,0.0,1.0,,1.0
squirrel,elephant,0.75,0.5,1.0,0.75,,0.0,1.0,,,1.0,,1.0,0.6666666666666666,,0.5,1.0,1.0,1.0,0.6666666666666666,,,,,0.0,1.0,,,1.0,,,1.0,,1.0,,,,0.6666666666666666
squirrel,fish,0.5294117647058824,0.6666666666666666,0.5,0.42857142857142855,,0.0,1.0,,0.0,1.0,0.0,1.0,0.4,0.5,1.0,1.0,0.0,0.0,0.75,,0.0,1.0,,,1.0,,,1.0,,0.0,,0.0,,0.0,,1.0,0.6666666666666666
squirrel,flower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
squirrel,foot,0.9,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,1.0,1.0,,1.0,
squirrel,fork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
squirrel,frog,0.5789473684210527,0.6,0.75,0.4,1.0,0.6666666666666666,0.4,1.0,,0.6666666666666666,0.0,0.5,0.5,0.5,0.625,,0.75,0.6666666666666666,0.0,,,0.5,1.0,0.6666666666666666,0.3333333333333333,,,,1.0,,0.6666666666666666,,0.5,1.0,0.0,,0.0
squirrel,hand,0.625,0.5,0.6,0.7142857142857143,,0.5,0.5,0.3333333333333333,,1.0,,0.6,1.0,1.0,0.3333333333333333,0.5,0.6666666666666666,1.0,0.5,,1.0,,,0.0,0.5,0.0,,1.0,0.5,,1.0,,1.0,1.0,,0.5,
squirrel,guitar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
squirrel,key,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
squirrel,kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
squirrel,lamp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
squirrel,leaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
squirrel,rabbit,0.6,0.6666666666666666,1.0,0.25,1.0,,0.5,1.0,1.0,,0.0,,0.3333333333333333,1.0,0.5,,1.0,0.3333333333333333,0.0,,,1.0,1.0,,0.0,,,,1.0,1.0,,0.0,,0.5,,,0.0
squirrel,spoon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
squirrel,tree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
squirrel,truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
squirrel,turtle,0.6923076923076923,0.8333333333333334,0.3333333333333333,0.75,1.0,0.6666666666666666,,,0.0,0.5,1.0,0.0,1.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.6666666666666666,1.0,1.0,,1.0,0.5,,,,1.0,,0.0,0.0,1.0,,,1.0,0.0,1.0
squirrel,umbrella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tree,airplane,0.6666666666666666,0.8,0.5,0.6666666666666666,0.6666666666666666,1.0,1.0,,0.5,0.5,,1.0,0.5,1.0,0.5,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,0.5,,,,,1.0,,0.5,0.0,,1.0,0.0,,,1.0
tree,apple,0.7142857142857143,1.0,1.0,0.3333333333333333,,1.0,1.0,1.0,,,0.0,1.0,0.0,1.0,,1.0,1.0,0.0,0.5,,1.0,1.0,,,,1.0,,,1.0,,,0.0,,,,1.0,0.0
tree,bear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tree,bike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tree,bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tree,butterfly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tree,cat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tree,chair,0.8666666666666667,0.8571428571428571,0.8,1.0,0.5,,1.0,0.5,1.0,,,1.0,1.0,1.0,0.8333333333333334,0.6666666666666666,1.0,,1.0,,,1.0,0.5,,1.0,0.0,1.0,,1.0,1.0,,,,,,1.0,1.0
tree,cow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tree,dog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tree,duck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tree,elephant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tree,fish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tree,flower,0.7777777777777778,0.6,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,0.6,1.0,1.0,1.0,,,,,0.0,1.0,1.0,1.0,,1.0,,1.0,,,1.0,,,,
tree,foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tree,fork,0.9090909090909091,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,,,1.0,1.0,0.0,,,1.0,1.0,,,1.0,,,1.0,,1.0,1.0
tree,frog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tree,hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tree,guitar,0.8888888888888888,1.0,1.0,0.6666666666666666,1.0,,1.0,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,1.0,1.0,,,,,1.0,,1.0,1.0,1.0,,1.0,,0.0,
tree,key,0.8461538461538461,1.0,0.8571428571428571,0.5,1.0,1.0,1.0,1.0,1.0,0.75,,,0.5,1.0,1.0,0.5,1.0,,0.5,,1.0,,1.0,,1.0,,1.0,0.0,1.0,1.0,1.0,,,,,,0.5
tree,kite,0.7777777777777778,0.6666666666666666,0.8,1.0,1.0,0.0,,,0.75,1.0,,1.0,,0.5,1.0,0.0,1.0,,1.0,1.0,0.0,,1.0,,,,0.0,,,1.0,1.0,,,,,1.0,
tree,lamp,0.8333333333333334,0.75,1.0,1.0,,1.0,0.5,,1.0,,,1.0,,,0.75,,1.0,1.0,,,,,,1.0,0.5,,,,,1.0,,,1.0,,,,
tree,leaf,0.8,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,,1.0,1.0,,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,0.0,0.5,,,1.0,,1.0,,
tree,rabbit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tree,spoon,0.9166666666666666,1.0,0.75,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,1.0,,1.0,1.0,1.0,0.5,1.0,,1.0,1.0,,,1.0,1.0,,1.0,1.0,0.0,,1.0,,1.0,,,,
tree,squirrel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tree,truck,0.8666666666666667,1.0,0.75,0.8,1.0,1.0,1.0,1.0,0.0,1.0,,1.0,0.0,,1.0,1.0,0.5,1.0,0.6666666666666666,,,,1.0,1.0,1.0,1.0,,,,0.0,1.0,,1.0,,,1.0,0.0
tree,turtle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tree,umbrella,0.7692307692307693,0.75,1.0,0.6666666666666666,,0.0,1.0,,1.0,1.0,0.0,1.0,0.5,1.0,0.5,1.0,1.0,0.3333333333333333,1.0,,,1.0,,0.0,1.0,,1.0,,,,1.0,0.0,,0.5,,1.0,
truck,airplane,0.8333333333333334,1.0,0.8,0.8,1.0,1.0,,1.0,1.0,0.6666666666666666,,0.6666666666666666,1.0,,1.0,0.5,1.0,1.0,0.75,,,,1.0,1.0,,,1.0,0.0,1.0,,1.0,,,1.0,,0.6666666666666666,1.0
truck,apple,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,,
truck,bear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
truck,bike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
truck,bird,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
truck,butterfly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
truck,cat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
truck,chair,0.5555555555555556,1.0,0.25,0.5,1.0,,1.0,,0.5,0.0,,0.0,1.0,,1.0,0.0,0.3333333333333333,0.0,1.0,,,,1.0,,1.0,,0.0,,,1.0,0.0,,0.0,,,,1.0
truck,cow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
truck,dog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
truck,duck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
truck,elephant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
truck,fish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
truck,flower,0.8181818181818182,1.0,0.6,1.0,1.0,1.0,1.0,,0.6666666666666666,0.5,,1.0,,1.0,1.0,,0.6,1.0,,,1.0,,1.0,1.0,1.0,,,,,0.6666666666666666,0.5,,1.0,,,,
truck,foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
truck,fork,0.8181818181818182,1.0,0.8,0.5,1.0,,1.0,1.0,0.0,1.0,0.0,1.0,,1.0,1.0,,0.8,0.0,1.0,1.0,,,,,1.0,,,,1.0,0.0,1.0,0.0,,,,1.0,
truck,frog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
truck,hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
truck,guitar,0.9166666666666666,1.0,0.8333333333333334,1.0,1.0,1.0,,1.0,0.6666666666666666,1.0,1.0,,,1.0,1.0,1.0,0.8,1.0,1.0,,1.0,,1.0,1.0,,,1.0,,1.0,0.5,1.0,1.0,,,1.0,,
truck,key,0.8076923076923077,1.0,1.0,0.6153846153846154,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.25,0.8571428571428571,1.0,1.0,1.0,1.0,0.5,0.7142857142857143,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,0.3333333333333333,0.6666666666666666,0.5,0.0,1.0
truck,kite,0.6666666666666666,1.0,0.0,0.6666666666666666,,1.0,1.0,,0.0,,0.0,1.0,1.0,1.0,1.0,,0.0,0.6666666666666666,,,1.0,,,,1.0,,,,,0.0,,0.0,1.0,1.0,,,
truck,lamp,0.9166666666666666,1.0,0.875,1.0,,1.0,1.0,1.0,0.75,1.0,,,1.0,1.0,1.0,0.8333333333333334,1.0,,1.0,,,1.0,,1.0,1.0,1.0,0.75,1.0,,,1.0,,,,,,1.0
truck,leaf,0.8,1.0,1.0,0.5,1.0,,,,1.0,,1.0,0.0,,1.0,1.0,,1.0,0.5,,1.0,,,1.0,,,,,,,1.0,,1.0,0.0,,,,
truck,rabbit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
truck,spoon,0.7692307692307693,1.0,0.75,0.6,1.0,1.0,1.0,1.0,0.5,1.0,,0.75,0.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,0.0,,,0.6666666666666666,0.0,,1.0,
truck,squirrel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
truck,tree,0.8666666666666667,1.0,0.75,0.8,1.0,1.0,1.0,1.0,0.0,1.0,,1.0,0.0,,1.0,1.0,0.5,1.0,0.6666666666666666,,,,1.0,1.0,1.0,1.0,,,,0.0,1.0,,1.0,,,1.0,0.0
truck,turtle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
truck,umbrella,0.5833333333333334,1.0,0.5,0.5,,,1.0,0.0,0.6666666666666666,,1.0,0.6666666666666666,0.0,1.0,1.0,,0.5,0.5,0.5,,,1.0,,,1.0,,,,0.0,0.6666666666666666,,,1.0,0.0,1.0,0.5,0.0
turtle,airplane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
turtle,apple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
turtle,bear,0.8,1.0,1.0,0.5,1.0,1.0,1.0,,1.0,1.0,1.0,0.3333333333333333,,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,,1.0,1.0,1.0,,1.0,,,,1.0,1.0,1.0,,,0.0,
turtle,bike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
turtle,bird,0.6666666666666666,1.0,0.5,0.0,,1.0,1.0,1.0,0.0,0.0,,,0.0,1.0,1.0,1.0,0.0,,0.0,,,1.0,,1.0,1.0,1.0,,,,0.0,0.0,,,,,,0.0
turtle,butterfly,0.8,1.0,1.0,0.5,1.0,1.0,1.0,,1.0,,0.5,0.5,,1.0,1.0,1.0,1.0,0.5,0.5,1.0,,,,1.0,1.0,,1.0,,,1.0,,0.5,,,,0.5,
turtle,cat,0.5384615384615384,0.5,0.75,0.3333333333333333,0.5,0.0,1.0,1.0,1.0,0.5,0.5,0.0,,0.5,0.5,0.5,1.0,1.0,0.0,1.0,0.0,,0.0,0.0,1.0,1.0,,0.0,,1.0,1.0,1.0,,,0.0,0.0,
turtle,chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
turtle,cow,0.8571428571428571,1.0,1.0,0.5,,1.0,,1.0,,1.0,0.0,,1.0,,1.0,1.0,1.0,0.0,1.0,,,,,1.0,,1.0,,,,,1.0,0.0,,,,,1.0
turtle,dog,0.6666666666666666,,0.5,0.75,,,,,0.0,1.0,,1.0,0.5,,,,0.5,1.0,0.6666666666666666,,,,,,,,,,,0.0,1.0,,,1.0,,1.0,0.0
